5957
16-16-154-003-000,"6302 ARTISAN WAY, LINCOLN, NE  68516",2013020094,230000,2013-04-15T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=140035&PropertyOwnerID=549012&NodeID=11,3032
16-14-335-010-000,"6721 GRANITE RIDGE CT, LINCOLN, NE  68516",2013033054,410000,2013-06-20T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=147981&PropertyOwnerID=581220&NodeID=11,3033
16-14-123-002-000,"6121 FRANCISCAN DR, LINCOLN, NE  68516",2014000534,147500,2013-12-16T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=132560&PropertyOwnerID=551916&NodeID=11,3034
16-10-315-008-000,"7624 GRAND OAKS CIR, LINCOLN, NE  68516",2013027910,248000,2013-05-30T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=67161&PropertyOwnerID=525496&NodeID=11,3035
16-16-154-004-000,"6308 ARTISAN WAY, LINCOLN, NE  68516",2013061898,297485,2013-11-27T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=140036&PropertyOwnerID=534598&NodeID=11,3036
16-14-123-003-000,"6125 FRANCISCAN DR, LINCOLN, NE  68516",2014000532,147500,2013-12-16T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=132561&PropertyOwnerID=535769&NodeID=11,3037
16-14-335-011-000,"6720 GRANITE RIDGE CT, LINCOLN, NE  68516",2013029598,394228,2013-06-06T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=147982&PropertyOwnerID=525846&NodeID=11,3038
16-10-437-004-000,"5433 S 82ND ST, LINCOLN, NE  68516",2013051589,170000,2013-08-20T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=67768&PropertyOwnerID=531662&NodeID=11,3039
16-14-123-004-000,"6127 FRANCISCAN DR, LINCOLN, NE  68516",2014000533,147500,2013-12-16T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=132562&PropertyOwnerID=535770&NodeID=11,3040
16-16-154-004-000,"6308 ARTISAN WAY, LINCOLN, NE  68516",2013020094,230000,2013-04-15T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=140036&PropertyOwnerID=534598&NodeID=11,3041
16-10-438-001-000,"5605 S 82ND ST, LINCOLN, NE  68516",2013027033,163000,2013-05-16T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=67777&PropertyOwnerID=525225&NodeID=11,3042
16-14-123-005-000,"6131 FRANCISCAN DR, LINCOLN, NE  68516",2014000528,147500,2013-12-16T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=132563&PropertyOwnerID=535766&NodeID=11,3043
16-16-154-005-000,"6314 ARTISAN WAY, LINCOLN, NE  68516",2013020094,230000,2013-04-15T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=140037&PropertyOwnerID=546164&NodeID=11,3044
16-10-321-007-000,"5530 S 73RD ST, LINCOLN, NE  68516",2013057283,193000,2013-10-28T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=67194&PropertyOwnerID=533329&NodeID=11,3045
16-11-105-046-000,"4700 S 85TH CIR, LINCOLN, NE  68526",2013042767,175000,2013-08-14T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=67871&PropertyOwnerID=532131&NodeID=11,3046
16-14-124-005-000,"8721 REMI DR, LINCOLN, NE  68516",2013036618,160000,2013-06-26T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=132598&PropertyOwnerID=527500&NodeID=11,3047
16-14-335-018-000,"6530 GRANITE RIDGE CT, LINCOLN, NE  68516",2013006079,334368,2013-02-01T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=147989&PropertyOwnerID=520548&NodeID=11,3048
16-16-154-008-000,"6301 ARTISAN CT, LINCOLN, NE  68516",2013014164,315450,2013-03-18T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=140040&PropertyOwnerID=549207&NodeID=11,3049
16-14-124-006-000,"8725 REMI DR, LINCOLN, NE  68516",2013007208,180000,2013-02-05T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=132599&PropertyOwnerID=520673&NodeID=11,3050
16-14-335-021-000,"6515 S 88TH ST, LINCOLN, NE  68516",2013051890,62900,2013-09-06T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=147992&PropertyOwnerID=531757&NodeID=11,3051
16-14-335-022-000,"6535 S 88TH ST, LINCOLN, NE  68516",2013027830,62900,2013-05-29T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=147993&PropertyOwnerID=539233&NodeID=11,3052
16-14-408-006-000,"6341 GABRIELLE DR, LINCOLN, NE  68526",2013029827,209000,2013-06-06T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69166&PropertyOwnerID=597736&NodeID=11,3053
16-14-408-010-000,"6401 GABRIELLE DR, LINCOLN, NE  68526",2013034455,279000,2013-06-26T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69170&PropertyOwnerID=526997&NodeID=11,3054
16-14-408-017-000,"6461 PARDUCCI DR, LINCOLN, NE  68526",2013036486,221000,2013-07-09T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69177&PropertyOwnerID=580243&NodeID=11,3055
16-14-408-018-000,"9424 OAKVILLE RD, LINCOLN, NE  68526",2014000161,212200,2013-12-24T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69178&PropertyOwnerID=589198&NodeID=11,3056
16-14-410-002-000,"6460 PARDUCCI DR, LINCOLN, NE  68526",2013047665,234500,2013-07-15T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69195&PropertyOwnerID=530621&NodeID=11,3057
16-14-410-004-000,"6442 PARDUCCI DR, LINCOLN, NE  68526",2013060347,213900,2013-11-08T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69197&PropertyOwnerID=534093&NodeID=11,3058
16-14-414-009-000,"9137 ROUND HILL DR, LINCOLN, NE  68516",2013043831,149900,2013-08-16T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69236&PropertyOwnerID=602084&NodeID=11,3059
16-14-414-010-000,"9133 ROUND HILL DR, LINCOLN, NE  68516",2013027042,170000,2013-05-15T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69237&PropertyOwnerID=541188&NodeID=11,3060
16-14-416-002-000,"6401 PARDUCCI DR, LINCOLN, NE  68526",2013038457,278000,2013-07-18T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69255&PropertyOwnerID=528123&NodeID=11,3061
16-14-417-010-000,"9351 BENZIGER DR, LINCOLN, NE  68526",2013064180,226000,2013-12-19T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69269&PropertyOwnerID=535394&NodeID=11,3062
16-14-419-006-000,"6731 MEURSAULT DR, LINCOLN, NE  68526",2013034263,268000,2013-06-25T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69281&PropertyOwnerID=526926&NodeID=11,3063
16-14-420-006-000,"6620 MEURSAULT DR, LINCOLN, NE  68526",2013058900,226000,2013-11-09T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69298&PropertyOwnerID=533673&NodeID=11,3064
16-14-421-011-000,"6768 GLASS RIDGE DR, LINCOLN, NE  68526",2013016119,235100,2013-01-04T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69309&PropertyOwnerID=574627&NodeID=11,3065
16-14-423-010-000,"6931 LAURENT CIR, LINCOLN, NE  68526",2013053907,495000,2013-10-11T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69323&PropertyOwnerID=532373&NodeID=11,3066
16-14-423-012-000,"6930 LAURENT CIR, LINCOLN, NE  68526",2013044830,230000,2013-08-22T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69325&PropertyOwnerID=529784&NodeID=11,3067
16-10-322-003-000,"5421 S 74TH ST, LINCOLN, NE  68516",2013031569,267400,2013-06-12T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=67205&PropertyOwnerID=526286&NodeID=11,3068
16-11-105-047-000,"4704 S 85TH CIR, LINCOLN, NE  68526",2013024007,150000,2013-05-03T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=67872&PropertyOwnerID=524285&NodeID=11,3069
16-14-423-017-000,"6822 LAURENT CIR, LINCOLN, NE  68526",2013045203,189000,2013-08-14T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69330&PropertyOwnerID=529918&NodeID=11,3070
16-14-423-022-000,"6722 GLASS RIDGE DR, LINCOLN, NE  68526",2013046098,256267,2013-08-29T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69335&PropertyOwnerID=530253&NodeID=11,3071
16-14-427-002-000,"9105 CHALK HILL DR, LINCOLN, NE  68516",2013049444,35000,2013-07-19T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69356&PropertyOwnerID=577726&NodeID=11,3072
16-14-427-003-000,"9111 CHALK HILL DR, LINCOLN, NE  68516",2013042073,35000,2013-08-07T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69357&PropertyOwnerID=593607&NodeID=11,3073
16-14-427-007-000,"9131 CHALK HILL DR, LINCOLN, NE  68516",2013040223,197000,2013-07-15T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69361&PropertyOwnerID=528662&NodeID=11,3074
16-14-427-008-000,"9135 CHALK HILL DR, LINCOLN, NE  68516",2013036758,226000,2013-07-15T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69362&PropertyOwnerID=527547&NodeID=11,3075
16-14-428-001-000,"9711 NAPA RIDGE DR, LINCOLN, NE  68526",2013045912,288500,2013-08-26T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69364&PropertyOwnerID=530170&NodeID=11,3076
16-14-428-002-000,"9701 NAPA RIDGE DR, LINCOLN, NE  68526",2013062612,220500,2013-12-12T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69365&PropertyOwnerID=534778&NodeID=11,3077
16-14-428-002-000,"9701 NAPA RIDGE DR, LINCOLN, NE  68526",2013011162,40000,2013-02-27T06:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69365&PropertyOwnerID=534778&NodeID=11,3078
16-14-428-006-000,"9700 MARCEL CIR, LINCOLN, NE  68526",2013033307,314937,2013-06-26T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69369&PropertyOwnerID=596089&NodeID=11,3079
16-14-428-008-000,"6610 GLASS RIDGE DR, LINCOLN, NE  68526",2013034358,291530,2013-07-01T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69371&PropertyOwnerID=526949&NodeID=11,3080
16-14-428-008-000,"6610 GLASS RIDGE DR, LINCOLN, NE  68526",2013005324,37000,2013-01-28T06:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69371&PropertyOwnerID=526949&NodeID=11,3081
16-14-432-016-000,"6942 CHANDON DR, LINCOLN, NE  68526",2013018779,249950,2013-04-10T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=135298&PropertyOwnerID=523201&NodeID=11,3082
16-14-433-010-000,"9712 ANDRE CIR, LINCOLN, NE  68526",2013036808,325000,2013-06-25T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=135925&PropertyOwnerID=557782&NodeID=11,3083
16-15-104-004-000,"5724 CULWELLS RD, LINCOLN, NE  68516",2013029779,245000,2013-05-23T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69435&PropertyOwnerID=525906&NodeID=11,3084
16-15-119-010-000,"6001 CROSS CREEK RD, LINCOLN, NE  68516",2013020076,274550,2013-04-12T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69512&PropertyOwnerID=523395&NodeID=11,3085
16-15-120-017-000,"6032 CROSS CREEK RD, LINCOLN, NE  68516",2013059962,342500,2013-11-18T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69535&PropertyOwnerID=533990&NodeID=11,3086
16-15-127-006-000,"7601 STEVENS RIDGE RD, LINCOLN, NE  68516",2013051738,330000,2013-10-01T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69563&PropertyOwnerID=531706&NodeID=11,3087
16-15-130-004-000,"6011 S 77TH ST, LINCOLN, NE  68516",2013019680,429000,2013-03-06T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69571&PropertyOwnerID=582534&NodeID=11,3088
16-15-130-015-000,"7510 STEVENS RIDGE RD, LINCOLN, NE  68516",2013045975,415000,2013-08-22T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=69582&PropertyOwnerID=604801&NodeID=11,3089
16-16-154-010-000,"6310 ARTISAN CT, LINCOLN, NE  68516",2013051596,52500,2013-09-17T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=140042&PropertyOwnerID=545222&NodeID=11,3090
16-14-124-015-000,"8744 FONTAINE DR, LINCOLN, NE  68516",2013031566,179700,2013-06-11T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=132608&PropertyOwnerID=605998&NodeID=11,3091
16-16-154-011-000,"6318 ARTISAN CT, LINCOLN, NE  68516",2013017654,281088,2013-04-04T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=140043&PropertyOwnerID=589221&NodeID=11,3092
16-14-125-013-000,"6160 FRANCISCAN DR, LINCOLN, NE  68516",2013036642,189000,2013-06-26T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=132631&PropertyOwnerID=527509&NodeID=11,3093
16-16-201-003-000,"6550 PINECREST DR, LINCOLN, NE  68516",2013060371,200000,2013-11-22T06:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=70354&PropertyOwnerID=534099&NodeID=11,3094
16-14-125-042-000,"6230 FRANCISCAN DR, LINCOLN, NE  68516",2013035342,70000,2013-06-26T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=150412&PropertyOwnerID=581219&NodeID=11,3095
