7288
20-04-100-005-000,"",2017010892,350000,2017-03-17T05:00:00.000Z,Residential Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=111250&PropertyOwnerID=591090&NodeID=11,7011
17-33-313-018-000,"5625 GLADE ST, LINCOLN, NE  68506",2017052410,145500,2017-12-11T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107431&PropertyOwnerID=603459&NodeID=11,7012
21-11-117-007-000,"1115 HACKBERRY ST, BENNET, NE",2017021892,401925,2017-05-30T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157734&PropertyOwnerID=594002&NodeID=11,7013
23-31-411-003-000,"",2017006537,198000,2017-02-09T06:00:00.000Z,Residential Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=137063&PropertyOwnerID=588651&NodeID=11,7014
17-34-207-003-000,"1712 DEVOE DR, LINCOLN, NE  68506",2017050480,283550,2017-11-17T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108343&PropertyOwnerID=602892&NodeID=11,7015
20-04-200-006-000,"",2017010892,350000,2017-03-17T05:00:00.000Z,Residential Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=111257&PropertyOwnerID=591089&NodeID=11,7016
17-33-314-002-000,"2310 S 58TH ST, LINCOLN, NE  68506",2017037651,136000,2017-08-24T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107442&PropertyOwnerID=599212&NodeID=11,7017
21-11-120-001-000,"1060 HACKBERRY ST, BENNET, NE",2017021979,34500,2017-05-22T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157022&PropertyOwnerID=594031&NodeID=11,7018
21-11-120-002-000,"1040 HACKBERRY ST, BENNET, NE",2017035055,34500,2017-08-07T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157023&PropertyOwnerID=598410&NodeID=11,7019
21-11-120-003-000,"1020 HACKBERRY ST, BENNET, NE",2018000397,34500,2017-12-29T06:00:00.000Z,Residential Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157024&PropertyOwnerID=604186&NodeID=11,7020
21-11-120-005-000,"980 HACKBERRY ST, BENNET, NE",2017041566,36500,2017-09-26T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157026&PropertyOwnerID=600288&NodeID=11,7021
21-11-120-006-000,"970 HACKBERRY ST, BENNET, NE",2017048368,38500,2017-11-14T06:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157027&PropertyOwnerID=602257&NodeID=11,7022
21-11-121-002-000,"1045 HACKBERRY ST, BENNET, NE",2017045448,296162,2017-10-26T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157029&PropertyOwnerID=601354&NodeID=11,7023
21-11-121-002-000,"1045 HACKBERRY ST, BENNET, NE",2017025232,38500,2017-06-16T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157029&PropertyOwnerID=601354&NodeID=11,7024
21-11-121-003-000,"1025 HACKBERRY ST, BENNET, NE",2017034315,38500,2017-08-07T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157030&PropertyOwnerID=606054&NodeID=11,7025
21-11-121-004-000,"1005 HACKBERRY ST, BENNET, NE",2017036824,38500,2017-08-07T05:00:00.000Z,Residential Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157031&PropertyOwnerID=598920&NodeID=11,7026
21-11-121-005-000,"985 HACKBERRY ST, BENNET, NE",2017036142,41500,2017-08-07T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157032&PropertyOwnerID=604541&NodeID=11,7027
21-11-121-006-000,"975 HACKBERRY ST, BENNET, NE",2017043646,257000,2017-10-13T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157033&PropertyOwnerID=600893&NodeID=11,7028
21-11-121-006-000,"975 HACKBERRY ST, BENNET, NE",2017016145,41500,2017-04-19T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=157033&PropertyOwnerID=600893&NodeID=11,7029
21-11-201-002-000,"17550 AUTUMN BLAZE DR, BENNET, NE  68317",2017008182,135444,2017-02-24T06:00:00.000Z,Ag Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158206&PropertyOwnerID=589263&NodeID=11,7030
21-11-202-002-000,"17550 RED SUNSET CT, BENNET, NE  68317",2017011230,67000,2017-03-17T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158211&PropertyOwnerID=590344&NodeID=11,7031
21-11-202-003-000,"17474 RED SUNSET CT, BENNET, NE  68317",2017044912,401725,2017-10-20T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158212&PropertyOwnerID=601225&NodeID=11,7032
21-11-202-003-000,"17474 RED SUNSET CT, BENNET, NE  68317",2017016376,69000,2017-04-21T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158212&PropertyOwnerID=601225&NodeID=11,7033
21-11-202-004-000,"17370 RED SUNSET CT, BENNET, NE  68317",2017044032,375000,2017-10-15T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158213&PropertyOwnerID=600984&NodeID=11,7034
21-11-202-004-000,"17370 RED SUNSET CT, BENNET, NE  68317",2017006983,72000,2017-02-17T06:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158213&PropertyOwnerID=600984&NodeID=11,7035
21-11-202-006-000,"17340 RED SUNSET CT, BENNET, NE  68317",2017050502,317629,2017-11-30T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158215&PropertyOwnerID=602897&NodeID=11,7036
21-11-202-006-000,"17340 RED SUNSET CT, BENNET, NE  68317",2017010982,64000,2017-03-17T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158215&PropertyOwnerID=602897&NodeID=11,7037
21-11-202-007-000,"17310 RED SUNSET CT, BENNET, NE  68317",2017011662,59000,2017-03-17T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158216&PropertyOwnerID=590525&NodeID=11,7038
21-11-202-008-000,"17301 RED SUNSET CT, BENNET, NE  68317",2017048333,312999,2017-11-16T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158217&PropertyOwnerID=602242&NodeID=11,7039
21-11-202-008-000,"17301 RED SUNSET CT, BENNET, NE  68317",2017007684,57000,2017-02-24T06:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=158217&PropertyOwnerID=602242&NodeID=11,7040
21-12-400-005-000,"18400 WITTSTRUCK RD, BENNET, NE  68317",2017047374,127367,2017-11-08T06:00:00.000Z,Ag Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=134128&PropertyOwnerID=601870&NodeID=11,7041
21-12-400-005-000,"18400 WITTSTRUCK RD, BENNET, NE  68317",2017021858,160000,2017-05-23T05:00:00.000Z,Ag Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=134128&PropertyOwnerID=601870&NodeID=11,7042
21-14-400-010-000,"",2017035122,204300,2017-07-26T05:00:00.000Z,Ag Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=159787&PropertyOwnerID=599372&NodeID=11,7043
21-14-400-010-000,"",2017035122,204300,2017-07-26T05:00:00.000Z,Ag Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=159787&PropertyOwnerID=599373&NodeID=11,7044
21-31-402-001-000,"11670 STAGECOACH RD, PANAMA, NE  68372",2017045735,80000,2017-10-27T05:00:00.000Z,Ag Unimproved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=134599&PropertyOwnerID=601434&NodeID=11,7045
24-05-200-011-000,"13205 RAYMOND RD, WAVERLY, NE  68462",2017019685,439000,2017-04-13T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=113829&PropertyOwnerID=593171&NodeID=11,7046
17-34-207-008-000,"1806 DEVOE DR, LINCOLN, NE  68506",2017034070,230000,2017-08-14T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108347&PropertyOwnerID=598028&NodeID=11,7047
17-34-207-010-000,"1818 DEVOE DR, LINCOLN, NE  68506",2017011558,235000,2017-03-10T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108349&PropertyOwnerID=590487&NodeID=11,7048
17-33-314-003-000,"2320 S 58TH ST, LINCOLN, NE  68506",2017019919,170845,2017-05-10T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107443&PropertyOwnerID=593262&NodeID=11,7049
24-06-401-001-000,"",2017050169,265000,2017-11-30T06:00:00.000Z,Ag Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=160163&PropertyOwnerID=602733&NodeID=11,7050
20-06-300-006-000,"11250 PANAMA RD, HICKMAN, NE  68372",2017039766,360000,2017-09-14T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=111294&PropertyOwnerID=599898&NodeID=11,7051
17-34-213-009-000,"1816 PINEDALE AVE, LINCOLN, NE  68506",2017038436,319500,2017-09-06T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108414&PropertyOwnerID=599473&NodeID=11,7052
17-33-317-002-000,"5808 BROOKVIEW DR, LINCOLN, NE  68506",2017030688,165000,2017-07-14T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107486&PropertyOwnerID=596969&NodeID=11,7053
24-08-400-011-000,"12600 WAVERLY RD, WAVERLY, NE  68462",2017031842,180000,2017-07-18T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=138186&PropertyOwnerID=597302&NodeID=11,7054
20-06-400-009-000,"11900 PANAMA RD, PANAMA, NE  68372",2017033790,450000,2017-07-27T05:00:00.000Z,Ag Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=111300&PropertyOwnerID=597978&NodeID=11,7055
17-34-213-011-000,"1832 PINEDALE AVE, LINCOLN, NE  68506",2017028043,231522,2017-06-27T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108416&PropertyOwnerID=596077&NodeID=11,7056
17-33-317-023-000,"5801 CEDARWOOD DR, LINCOLN, NE  68506",2017024021,167500,2017-06-08T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107507&PropertyOwnerID=594655&NodeID=11,7057
17-33-318-010-000,"5832 CEDARWOOD DR, LINCOLN, NE  68506",2017020836,155000,2017-05-19T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107525&PropertyOwnerID=593586&NodeID=11,7058
17-33-322-004-000,"5938 NEWTON ST, LINCOLN, NE  68506",2017003263,145000,2017-01-20T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107552&PropertyOwnerID=587752&NodeID=11,7059
17-33-324-001-000,"6145 SOUTH ST, LINCOLN, NE  68506",2017049249,181500,2017-11-20T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107560&PropertyOwnerID=602480&NodeID=11,7060
17-33-325-003-000,"6300 NEWTON ST, LINCOLN, NE  68506",2017020002,187000,2017-05-11T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107572&PropertyOwnerID=593282&NodeID=11,7061
17-33-327-017-000,"2332 S 60TH ST, LINCOLN, NE  68506",2017053305,138200,2017-12-18T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107593&PropertyOwnerID=603759&NodeID=11,7062
17-33-327-020-000,"2316 S 60TH ST, LINCOLN, NE  68506",2017004934,115500,2017-01-25T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107596&PropertyOwnerID=588248&NodeID=11,7063
17-33-327-023-000,"2300 S 60TH ST, LINCOLN, NE  68506",2017034540,190000,2017-08-11T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107598&PropertyOwnerID=598207&NodeID=11,7064
17-33-329-001-000,"2300 S 62ND ST, LINCOLN, NE  68506",2017029345,167000,2017-07-01T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107614&PropertyOwnerID=596559&NodeID=11,7065
17-33-331-003-002,"2451 S 60TH ST, LINCOLN, NE  68506",2017049308,147000,2017-11-09T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107626&PropertyOwnerID=602494&NodeID=11,7066
17-33-331-003-007,"2405 S 60 ST, LINCOLN, NE",2018000357,147000,2017-12-28T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107631&PropertyOwnerID=604174&NodeID=11,7067
17-33-331-003-015,"2521 S 60TH ST, LINCOLN, NE  68506",2017022638,147000,2017-05-25T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107639&PropertyOwnerID=594217&NodeID=11,7068
17-33-400-001-000,"6969 SOUTH ST, LINCOLN, NE  68506",2017033384,350000,2017-08-09T05:00:00.000Z,Commercial Unimproved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107658&PropertyOwnerID=597916&NodeID=11,7069
17-33-403-007-000,"2127 WINDING WAY, LINCOLN, NE  68506",2017037074,146550,2017-08-29T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107682&PropertyOwnerID=599020&NodeID=11,7070
17-33-403-022-000,"2305 WINDING WAY, LINCOLN, NE  68506",2017014799,140000,2017-04-11T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107697&PropertyOwnerID=591436&NodeID=11,7071
17-33-403-037-000,"2523 WINDING WAY, LINCOLN, NE  68506",2017043524,140000,2017-10-11T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107712&PropertyOwnerID=600831&NodeID=11,7072
17-33-403-038-000,"2519 WINDING WAY, LINCOLN, NE  68506",2017036876,172000,2017-08-29T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107713&PropertyOwnerID=598945&NodeID=11,7073
17-33-403-053-000,"6409 BOXELDER DR, LINCOLN, NE  68506",2017032746,160100,2017-08-02T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107728&PropertyOwnerID=597694&NodeID=11,7074
17-33-403-062-000,"6447 BOXELDER DR, LINCOLN, NE  68506",2017023277,165000,2017-05-27T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107737&PropertyOwnerID=594412&NodeID=11,7075
17-33-404-007-000,"6610 PARK CREST CT, LINCOLN, NE  68506",2017033317,380000,2017-08-03T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107771&PropertyOwnerID=597881&NodeID=11,7076
17-33-408-005-000,"2620 WIMBLEDON CT, LINCOLN, NE  68506",2017021300,416000,2017-05-19T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107780&PropertyOwnerID=593717&NodeID=11,7077
17-33-412-002-000,"2110 S BRANDT ST, LINCOLN, NE  68506",2017005292,155000,2017-02-01T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107790&PropertyOwnerID=588325&NodeID=11,7078
17-33-413-005-000,"6600 SHAMROCK RD, LINCOLN, NE  68506",2017026229,460000,2017-06-14T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=134115&PropertyOwnerID=595374&NodeID=11,7079
17-33-416-011-000,"2201 HERITAGE PINES CT, LINCOLN, NE  68506",2017019117,215000,2017-05-09T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107809&PropertyOwnerID=592986&NodeID=11,7080
17-33-418-003-000,"2730 KATY CIR, LINCOLN, NE  68506",2017052076,550000,2017-12-07T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107828&PropertyOwnerID=603337&NodeID=11,7081
17-33-419-014-000,"6912 OLD POST PL, LINCOLN, NE  68506",2017018151,225000,2017-04-26T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107846&PropertyOwnerID=592579&NodeID=11,7082
17-33-429-006-000,"6725 BOXELDER CIR, LINCOLN, NE  68506",2017050018,320000,2017-11-22T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107901&PropertyOwnerID=602688&NodeID=11,7083
17-33-429-006-000,"6725 BOXELDER CIR, LINCOLN, NE  68506",2017050018,320000,2017-11-22T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=107901&PropertyOwnerID=602689&NodeID=11,7084
17-34-108-002-000,"7515 S HAMPTON RD, LINCOLN, NE  68506",2017004966,293500,2017-02-03T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108004&PropertyOwnerID=588255&NodeID=11,7085
17-34-109-002-000,"7423 WHITESTONE DR, LINCOLN, NE  68506",2017017039,299900,2017-04-25T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108014&PropertyOwnerID=592141&NodeID=11,7086
17-34-109-010-000,"7521 WHITESTONE DR, LINCOLN, NE  68506",2017023336,268000,2017-05-26T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108022&PropertyOwnerID=594459&NodeID=11,7087
17-34-110-010-000,"7524 WHITESTONE DR, LINCOLN, NE  68506",2017051164,289900,2017-12-04T06:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108034&PropertyOwnerID=603061&NodeID=11,7088
17-34-115-003-000,"7130 SOUTH ST, LINCOLN, NE  68506",2017013908,248000,2017-04-04T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108082&PropertyOwnerID=591171&NodeID=11,7089
17-34-116-012-000,"1600 BUCKINGHAM DR, LINCOLN, NE  68506",2017013845,238000,2017-04-04T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108103&PropertyOwnerID=591143&NodeID=11,7090
17-34-124-004-000,"7125 N HAMPTON RD, LINCOLN, NE  68506",2017036815,325000,2017-08-07T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108146&PropertyOwnerID=598916&NodeID=11,7091
17-34-126-010-000,"1801 CAMDEN PL, LINCOLN, NE  68506",2017031093,378000,2017-07-25T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108163&PropertyOwnerID=597079&NodeID=11,7092
24-10-401-001-000,"12731 N 162ND ST, WAVERLY, NE  68462",2017013288,179900,2017-03-29T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=150870&PropertyOwnerID=590959&NodeID=11,7093
17-34-214-001-000,"1706 OAKDALE AVE, LINCOLN, NE  68506",2017023689,250000,2017-06-03T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108429&PropertyOwnerID=594550&NodeID=11,7094
20-07-201-003-000,"",2017030751,75000,2017-07-18T05:00:00.000Z,Ag Unimproved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=153295&PropertyOwnerID=596992&NodeID=11,7095
17-34-217-015-000,"1841 OAKDALE AVE, LINCOLN, NE  68506",2017020467,199900,2017-05-19T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=108478&PropertyOwnerID=593445&NodeID=11,7096
24-16-201-005-000,"11411 N 142 ST, WAVERLY, NE",2017023003,236500,2017-05-15T05:00:00.000Z,Residential Improved,I,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=137079&PropertyOwnerID=594343&NodeID=11,7097
20-07-202-001-000,"11650 VANDERVIEW RD, PANAMA, NE  68372",2017015940,78000,2017-04-18T05:00:00.000Z,Residential Improved,V,http://orion.lancaster.ne.gov/Appraisal/PublicAccess/PropertyDataSheet.aspx?PropertyID=153297&PropertyOwnerID=591753&NodeID=11,7098
